BEAMS
BinSize:0.625,Temperature:39.500K,Field:0.000G,Sample:nano-Mn3O4,Orientation:powder,NumBins:16384,NumHists:5,RunNumber:7387,Title:nano-Mn3O4 zero field
Forward,Backward,Up,Down,Right
1005,1377,1769,1728,286
1054,1365,1808,1784,310
1005,1331,1811,1725,290
1062,1418,1767,1711,287
1104,1339,1827,1702,304
1082,1450,1793,1674,300
1038,1382,1816,1780,277
1090,1354,1849,1723,288
1033,1317,1795,1710,317
1069,1346,1768,1687,312
1026,1447,1857,1708,315
1080,1369,1771,1736,292
1052,1356,1759,1716,310
1084,1408,1785,1686,315
1062,1385,1809,1728,313
993,1414,1828,1723,321
1034,1282,1828,1638,262
1116,1377,1793,1771,309
971,1389,1850,1656,290
1071,1350,1825,1788,300
1104,1372,1773,1710,314
1079,1403,1856,1794,297
1076,1380,1898,1701,295
1055,1402,1761,1722,281
1062,1395,1883,1663,279
1132,1434,1694,1669,294
1046,1389,1758,1758,290
994,1359,1735,1761,308
1065,1425,1809,1711,293
1063,1372,1778,1692,309
1044,1473,1754,1751,300
1051,1443,1809,1768,286
1026,1359,1800,1665,300
1043,1366,1861,1720,299
1068,1389,1810,1720,287
1093,1370,1770,1663,293
1023,1320,1828,1666,281
1054,1337,1744,1724,326
1051,1372,1790,1766,315
1141,1343,1876,1744,298
1068,1339,1853,1767,307
1019,1370,1726,1656,260
1092,1317,1790,1657,278
1175,1357,1736,1755,290
1088,1303,1735,1701,276
998,1380,1807,1629,292
1053,1438,1735,1721,276
1016,1311,1830,1685,286
1018,1348,1813,1668,287
1120,1336,1829,1748,316
1099,1367,1865,1696,268
1083,1409,1836,1734,292
1109,1318,1743,1740,290
1014,1288,1759,1720,273
1109,1351,1749,1715,254
1047,1387,1836,1676,284
1033,1351,1785,1699,317
1064,1319,1838,1752,305
1106,1319,1776,1668,288
1058,1373,1739,1651,269
1089,1359,1809,1716,296
1020,1349,1791,1650,328
1015,1400,1718,1720,301
1058,1347,1857,1712,294
1037,1391,1828,1758,279
1024,1274,1861,1637,300
1097,1435,1820,1776,280
1014,1321,1779,1724,300
1055,1337,1765,1692,315
1032,1377,1729,1702,309
1060,1370,1835,1697,295
1044,1358,1795,1698,312
1049,1368,1698,1682,271
985,1294,1807,1720,276
1038,1339,1707,1785,296
1064,1402,1710,1641,276
1068,1390,1731,1725,281
1063,1347,1796,1691,261
994,1354,1784,1781,292
1072,1336,1704,1661,285
1015,1257,1720,1739,271
1028,1339,1730,1664,274
995,1394,1746,1683,309
1077,1418,1777,1670,309
1017,1362,1709,1635,285
1045,1429,1757,1698,327
1008,1330,1697,1653,297
1017,1270,1786,1679,302
1073,1274,1685,1733,293
1028,1347,1799,1633,298
1042,1336,1830,1704,301
1090,1355,1752,1734,296
1033,1377,1752,1709,304
1065,1374,1782,1715,321
1065,1310,1765,1650,267
995,1365,1817,1684,270
1004,1309,1759,1621,293
1050,1393,1776,1711,290
1036,1277,1800,1723,307
1031,1310,1763,1618,288
1031,1396,1744,1663,289
1069,1339,1777,1740,285
1056,1349,1829,1627,258
1100,1323,1793,1655,276
1031,1349,1694,1660,268
1050,1341,1771,1694,280
996,1296,1770,1738,300
1048,1337,1736,1689,317
1099,1308,1809,1631,277
1069,1293,1794,1703,288
1082,1317,1782,1653,279
1116,1359,1777,1664,312
1024,1316,1780,1735,292
1078,1312,1760,1658,287
1025,1296,1757,1699,306
1005,1333,1707,1638,299
1083,1328,1706,1653,294
1032,1380,1782,1706,301
1108,1303,1727,1662,321
987,1355,1783,1652,298
989,1329,1701,1628,272
1006,1338,1713,1612,279
972,1340,1770,1651,274
1068,1299,1735,1643,289
1008,1354,1679,1641,295
1055,1375,1825,1698,287
1024,1272,1711,1676,290
1045,1338,1775,1700,285
1064,1282,1758,1746,259
1011,1323,1826,1639,287
1070,1352,1751,1663,282
1062,1378,1774,1676,314
1061,1320,1791,1625,262
1014,1336,1841,1701,269
1021,1283,1759,1653,298
1025,1329,1778,1611,258
1033,1355,1772,1648,339
1069,1306,1884,1748,268
1006,1306,1666,1644,293
1017,1336,1725,1668,276
1052,1322,1651,1625,270
1024,1388,1692,1681,310
1042,1328,1746,1692,296
1018,1362,1798,1672,297
1086,1297,1731,1625,294
1001,1335,1734,1644,294
1033,1348,1718,1677,296
1060,1358,1762,1607,264
1000,1354,1737,1583,305
991,1303,1759,1643,325
1049,1301,1819,1679,285
1032,1332,1707,1686,270
1051,1355,1682,1696,288
996,1327,1734,1691,274
1030,1309,1666,1637,269
1038,1333,1697,1623,294
973,1299,1776,1635,279
1004,1285,1727,1684,302
1055,1319,1692,1629,262
1012,1308,1680,1623,314
1001,1292,1722,1679,299
1045,1341,1785,1680,289
1023,1305,1735,1747,285
1025,1335,1738,1681,277
999,1332,1775,1671,274
1050,1297,1720,1578,297
1030,1259,1728,1669,260
1056,1308,1761,1619,272
1043,1309,1735,1693,245
1036,1296,1726,1614,265
989,1298,1767,1661,315
1036,1370,1697,1713,305
1005,1242,1701,1761,274
1003,1343,1739,1640,279
1064,1334,1716,1709,288
986,1318,1706,1662,286
1040,1319,1720,1569,284
1042,1278,1724,1625,263
953,1361,1760,1578,297
1026,1322,1708,1625,259
1037,1272,1676,1646,251
1030,1284,1695,1650,268
1040,1358,1697,1613,309
938,1272,1725,1624,278
954,1273,1721,1670,279
1029,1340,1635,1644,265
1080,1237,1707,1661,293
1005,1301,1802,1579,282
1078,1313,1728,1545,309
1018,1335,1682,1578,279
1016,1333,1700,1726,285
983,1206,1694,1577,287
1035,1298,1769,1590,256
982,1264,1727,1603,272
975,1283,1665,1671,311
1052,1309,1722,1680,286
1014,1248,1672,1626,254
1036,1272,1695,1546,306
1024,1295,1792,1593,276
1031,1268,1671,1637,295
986,1237,1707,1605,307
977,1182,1734,1648,294
1075,1326,1732,1698,285
1020,1281,1771,1625,262
1000,1277,1720,1639,238
1022,1284,1694,1676,276
954,1298,1696,1655,309
1030,1276,1728,1625,276
1020,1322,1719,1610,313
1049,1276,1720,1633,270
949,1288,1711,1605,274
996,1270,1767,1585,287
1056,1289,1638,1630,291
1053,1365,1710,1570,285
1045,1232,1719,1625,276
1002,1285,1769,1643,282
992,1226,1731,1578,251
1022,1371,1685,1571,310
987,1296,1702,1606,283
1027,1311,1619,1620,278
970,1326,1621,1663,287
1049,1240,1712,1667,276
976,1273,1725,1571,279
1050,1268,1685,1645,296
1042,1311,1695,1613,297
979,1278,1676,1631,294
995,1329,1738,1609,272
997,1324,1738,1620,267
1065,1274,1653,1632,281
1027,1232,1694,1659,307
978,1337,1684,1603,256
1036,1312,1693,1556,260
960,1283,1674,1546,270
1026,1286,1677,1663,292
1004,1306,1723,1583,273
1014,1261,1639,1681,267
1019,1294,1675,1563,275
1020,1293,1686,1677,267
1061,1365,1683,1591,285
998,1315,1698,1724,289
1022,1313,1718,1645,288
1054,1312,1692,1653,275
1018,1294,1683,1634,290
1024,1242,1688,1640,308
1068,1326,1654,1622,276
960,1215,1669,1648,263
995,1308,1768,1666,278
992,1295,1737,1574,282
1029,1312,1626,1576,302
983,1226,1630,1621,294
990,1263,1651,1690,291
1045,1235,1680,1547,262
1039,1271,1613,1587,288
1003,1280,1719,1632,252
1008,1211,1715,1602,308
991,1234,1639,1534,260
963,1271,1665,1610,291
1013,1290,1706,1648,281
990,1267,1658,1536,266
949,1235,1691,1607,275
980,1246,1753,1581,269
1022,1284,1660,1587,298
1027,1297,1712,1596,305
963,1228,1645,1656,280
982,1199,1723,1618,272
1005,1279,1674,1644,270
1018,1285,1646,1540,282
1011,1240,1718,1616,285
966,1291,1709,1574,291
1020,1294,1688,1576,264
1000,1234,1640,1593,298
968,1254,1672,1597,286
1034,1224,1613,1632,277
975,1341,1668,1591,241
1034,1272,1646,1701,282
1014,1289,1658,1669,264
1005,1264,1738,1654,284
933,1267,1670,1622,284
1010,1266,1720,1655,276
986,1253,1696,1616,266
937,1223,1642,1644,279
933,1254,1658,1642,293
1035,1337,1606,1616,289
999,1269,1662,1559,289
1028,1273,1683,1502,254
1024,1215,1702,1584,261
986,1202,1626,1538,287
933,1265,1716,1638,273
978,1270,1711,1566,266
975,1242,1678,1591,264
1017,1235,1638,1541,254
969,1286,1683,1576,265
963,1284,1681,1607,316
993,1274,1751,1579,259
1013,1244,1660,1642,270
1071,1280,1717,1621,285
1067,1301,1580,1557,271
993,1248,1720,1584,304
963,1273,1674,1578,276
969,1210,1690,1631,284
1005,1255,1676,1546,272
980,1256,1649,1608,271
961,1266,1681,1522,248
1032,1279,1588,1634,267
1039,1256,1612,1601,262
990,1271,1641,1537,266
943,1224,1669,1603,276
924,1192,1671,1602,304
1054,1256,1649,1566,238
955,1233,1641,1611,272
993,1192,1594,1570,284
1000,1203,1601,1510,265
985,1259,1757,1550,285
1024,1217,1616,1581,307
973,1268,1632,1608,269
1022,1246,1707,1598,266
1021,1254,1702,1610,293
973,1198,1675,1622,277
960,1296,1663,1607,250
1022,1250,1791,1548,288
972,1241,1628,1618,264
988,1212,1637,1554,272
1042,1201,1702,1643,282
966,1308,1646,1592,282
1021,1207,1676,1575,282
981,1335,1697,1594,266
1004,1282,1619,1573,283
962,1246,1637,1569,290
920,1270,1607,1515,267
996,1264,1655,1621,256
956,1220,1655,1573,257
969,1208,1620,1537,275
965,1277,1725,1576,297
1014,1187,1610,1594,231
996,1239,1672,1615,236
1030,1242,1674,1549,257
984,1232,1651,1622,263
992,1253,1649,1645,291
974,1302,1629,1535,255
1002,1269,1600,1543,284
1002,1220,1642,1537,251
962,1250,1723,1583,290
984,1208,1654,1578,277
932,1251,1661,1609,261
947,1307,1663,1562,288
946,1222,1626,1512,297
975,1229,1653,1542,308
954,1261,1651,1555,283
944,1219,1674,1511,262
1012,1280,1673,1558,279
991,1285,1710,1584,263
927,1225,1601,1602,254
1000,1260,1641,1594,261
924,1242,1666,1589,281
959,1345,1641,1601,299
1005,1203,1611,1653,270
979,1229,1615,1603,270
920,1271,1671,1509,292
954,1265,1580,1587,267
990,1260,1629,1580,265
983,1190,1623,1550,273
945,1160,1630,1542,269
950,1173,1678,1547,274
968,1216,1613,1566,260
963,1247,1616,1606,281
954,1271,1608,1641,274
948,1217,1645,1580,260
991,1225,1668,1579,282
973,1242,1660,1566,294
1002,1244,1577,1694,304
934,1265,1647,1608,276
998,1198,1626,1555,245
975,1220,1632,1526,271
984,1179,1600,1498,268
973,1208,1679,1549,277
934,1214,1590,1574,284
979,1253,1659,1522,268
958,1190,1632,1462,274
957,1237,1606,1620,272
984,1194,1598,1555,262
937,1271,1626,1583,284
1006,1199,1604,1570,268
985,1244,1636,1493,272
1000,1204,1683,1499,261
910,1165,1627,1608,278
965,1222,1525,1544,269
1014,1204,1569,1541,270
928,1189,1580,1518,266
1009,1215,1676,1512,283
969,1211,1569,1502,233
937,1175,1586,1577,245
998,1202,1618,1581,270
1022,1212,1701,1537,269
958,1220,1596,1576,281
1019,1181,1640,1528,271
955,1241,1556,1624,280
979,1273,1645,1462,272
985,1218,1557,1558,253
998,1204,1578,1508,268
953,1274,1695,1572,289
1002,1229,1638,1521,272
1012,1192,1596,1594,245
1004,1213,1526,1504,273
959,1274,1537,1567,295
961,1217,1631,1522,289
966,1176,1640,1628,263
964,1160,1655,1540,267
1004,1190,1634,1613,272
958,1239,1682,1598,290
963,1172,1540,1504,278
973,1246,1628,1566,287
1003,1231,1626,1544,260
872,1200,1581,1475,261
948,1199,1614,1500,222
1024,1213,1585,1617,280
929,1175,1613,1500,242
978,1221,1602,1457,265
959,1185,1583,1470,254
980,1170,1650,1496,290
948,1177,1525,1549,258
971,1225,1648,1534,275
971,1256,1658,1544,273
943,1220,1619,1506,270
970,1213,1571,1520,245
941,1203,1614,1562,243
939,1200,1575,1464,262
929,1219,1542,1484,277
991,1237,1564,1515,279
975,1226,1607,1509,267
962,1187,1553,1538,250
965,1237,1601,1492,272
966,1183,1629,1549,248
947,1156,1598,1577,259
954,1225,1655,1571,248
981,1210,1567,1537,256
905,1183,1617,1640,266
963,1171,1562,1505,246
942,1220,1588,1522,281
907,1250,1599,1480,282
963,1225,1629,1531,258
937,1175,1636,1509,301
1022,1132,1553,1501,249
965,1205,1558,1605,269
927,1225,1657,1482,232
950,1168,1589,1524,264
955,1196,1585,1524,301
961,1135,1604,1503,253
1000,1204,1667,1525,279
933,1174,1526,1572,263
982,1201,1673,1579,246
996,1145,1669,1548,245
972,1184,1569,1536,280
974,1177,1657,1560,239
950,1278,1608,1508,266
940,1218,1678,1462,264
915,1158,1565,1515,257
935,1180,1588,1459,298
933,1205,1575,1568,260
943,1198,1598,1551,252
973,1214,1640,1563,256
929,1226,1544,1549,265
997,1171,1558,1487,262
993,1223,1540,1518,262
936,1159,1620,1519,252
934,1195,1600,1482,265
1004,1311,1573,1598,277
944,1219,1566,1461,279
965,1213,1530,1489,318
977,1251,1702,1573,278
924,1152,1590,1523,252
1000,1225,1620,1519,253
994,1181,1678,1556,267
915,1177,1606,1516,256
970,1202,1580,1469,257
962,1183,1514,1470,245
895,1198,1601,1500,269
915,1163,1605,1512,248
955,1210,1663,1498,239
951,1203,1569,1524,260
962,1147,1578,1578,290
955,1143,1674,1454,270
973,1222,1630,1448,287
976,1158,1639,1509,220
929,1159,1595,1486,253
938,1198,1603,1427,231
928,1200,1501,1503,226
913,1205,1542,1582,244
985,1166,1551,1474,285
956,1194,1546,1505,306
946,1211,1513,1453,259
956,1226,1527,1544,269
922,1256,1603,1463,274
946,1222,1587,1523,250
981,1208,1556,1540,249
966,1161,1600,1491,290
914,1162,1476,1466,248
965,1228,1518,1509,263
914,1192,1521,1461,264
880,1157,1532,1480,281
945,1193,1595,1488,260
951,1142,1574,1488,284
892,1168,1586,1555,278
959,1150,1640,1554,253
925,1134,1651,1419,260
954,1201,1586,1457,296
964,1142,1537,1494,259
943,1197,1578,1525,266
896,1256,1608,1489,268
886,1223,1567,1500,263
982,1190,1590,1512,247
970,1135,1515,1497,243
1008,1161,1572,1492,258
916,1065,1563,1468,257
919,1156,1535,1469,236
910,1192,1590,1470,238
959,1174,1584,1463,243
963,1176,1589,1528,253
939,1170,1542,1536,266
962,1135,1544,1529,235
965,1160,1581,1493,278
902,1095,1548,1538,280
931,1152,1595,1502,253
965,1188,1590,1488,282
921,1177,1561,1545,249
898,1161,1596,1477,257
925,1204,1530,1528,251
930,1245,1626,1489,224
872,1199,1646,1449,279
968,1177,1605,1518,250
936,1209,1603,1553,255
973,1171,1476,1546,242
956,1155,1580,1470,254
949,1207,1510,1462,288
979,1174,1558,1488,260
908,1179,1525,1507,250
876,1204,1596,1483,252
935,1152,1533,1499,225
956,1220,1522,1491,246
996,1194,1451,1500,236
939,1245,1564,1518,268
936,1134,1530,1508,273
915,1235,1526,1556,242
935,1150,1481,1469,242
923,1165,1551,1444,247
918,1140,1576,1524,265
947,1106,1575,1472,263
909,1129,1470,1464,278
970,1216,1516,1431,245
945,1171,1566,1500,239
915,1184,1527,1540,243
976,1188,1541,1457,249
927,1167,1523,1495,247
893,1139,1553,1405,286
954,1165,1605,1512,251
924,1118,1594,1505,269
958,1146,1544,1474,248
911,1125,1589,1502,242
910,1168,1611,1440,257
935,1153,1540,1453,246
899,1126,1583,1565,259
902,1211,1488,1432,232
931,1147,1593,1437,267
890,1163,1509,1455,251
904,1193,1567,1478,268
903,1123,1590,1446,258
957,1165,1577,1419,255
939,1166,1529,1482,264
904,1139,1505,1455,244
941,1215,1568,1459,256
952,1150,1590,1403,228
900,1171,1568,1506,244
938,1145,1647,1493,240
951,1131,1486,1557,250
984,1199,1559,1467,266
926,1184,1512,1503,258
931,1196,1527,1496,251
933,1175,1612,1531,233
944,1185,1567,1491,262
979,1144,1527,1475,224
883,1170,1486,1490,236
983,1105,1556,1463,273
937,1140,1582,1469,268
899,1156,1603,1526,220
907,1215,1594,1539,237
954,1128,1543,1522,231
884,1164,1527,1508,264
976,1143,1546,1495,260
946,1153,1469,1491,276
930,1095,1538,1528,238
963,1145,1602,1424,245
929,1162,1496,1508,246
942,1084,1515,1558,276
926,1129,1593,1465,262
898,1166,1494,1452,235
873,1190,1498,1496,257
886,1151,1523,1449,230
897,1211,1493,1449,269
916,1205,1608,1412,255
954,1109,1587,1501,238
913,1129,1547,1406,245
922,1131,1584,1482,249
881,1148,1561,1431,261
921,1135,1556,1451,236
923,1187,1573,1462,282
936,1135,1508,1490,264
950,1119,1562,1522,244
1032,1097,1574,1474,253
895,1139,1540,1425,240
930,1163,1512,1456,236
922,1103,1529,1444,264
876,1174,1496,1434,253
888,1130,1535,1476,256
912,1104,1506,1431,229
915,1137,1519,1442,240
901,1146,1578,1413,259
917,1159,1590,1484,245
946,1128,1433,1431,283
986,1099,1551,1485,226
910,1145,1525,1467,247
919,1153,1481,1413,242
896,1132,1512,1495,279
924,1119,1543,1404,271
912,1090,1508,1455,248
914,1109,1621,1385,253
896,1109,1487,1468,224
913,1116,1477,1486,253
911,1152,1551,1440,261
978,1155,1565,1391,263
942,1212,1518,1496,237
925,1164,1544,1429,243
910,1077,1520,1431,261
882,1169,1477,1430,248
891,1179,1587,1484,288
921,1123,1564,1402,245
896,1123,1501,1428,227
890,1161,1590,1376,256
933,1155,1542,1417,260
906,1089,1533,1437,263
890,1207,1520,1499,243
926,1118,1516,1528,263
944,1131,1453,1441,244
900,1196,1478,1484,251
931,1064,1505,1406,263
915,1102,1543,1459,249
893,1151,1509,1513,252
889,1070,1567,1525,289
975,1071,1573,1459,228
919,1139,1497,1403,230
840,1139,1508,1471,242
880,1071,1410,1470,246
888,1114,1542,1474,274
936,1095,1516,1416,235
881,1126,1504,1480,242
918,1137,1515,1483,237
862,1189,1579,1443,242
902,1133,1439,1459,258
881,1150,1483,1425,246
883,1138,1583,1438,229
898,1156,1492,1454,242
937,1097,1460,1428,261
939,1118,1486,1448,266
842,1125,1475,1440,248
888,1090,1501,1504,281
876,1087,1503,1457,268
861,1147,1480,1446,249
893,1212,1434,1426,252
936,1119,1535,1476,207
873,1086,1534,1410,266
886,1146,1487,1358,237
847,1137,1502,1410,261
847,1097,1451,1424,252
931,1139,1529,1474,241
881,1074,1509,1454,244
961,1105,1480,1458,279
922,1146,1546,1467,235
921,1179,1517,1438,222
904,1101,1566,1482,249
904,1131,1476,1411,232
876,1150,1465,1477,227
886,1124,1424,1450,228
957,1141,1494,1364,243
867,1090,1550,1432,260
871,1127,1502,1396,270
925,1120,1525,1367,261
888,1088,1541,1434,238
924,1136,1489,1453,249
922,1095,1467,1487,245
909,1087,1473,1435,264
899,1147,1521,1432,258
990,1155,1497,1468,277
896,1147,1524,1410,248
933,1122,1502,1402,230
883,1083,1526,1398,238
926,1175,1420,1385,264
875,1163,1443,1429,236
900,1087,1528,1375,248
905,1071,1431,1420,250
864,1077,1504,1431,247
876,1120,1461,1393,244
865,1112,1524,1353,234
903,1077,1451,1434,238
951,1195,1534,1465,257
845,1156,1446,1425,228
910,1111,1534,1379,243
921,1160,1518,1487,224
858,1141,1506,1510,236
882,1107,1515,1480,256
930,1128,1496,1425,253
854,1125,1481,1435,246
896,1157,1524,1403,248
881,1164,1441,1461,236
865,1113,1533,1394,251
928,1118,1489,1435,226
835,1173,1516,1312,247
894,1112,1464,1383,271
913,1115,1493,1408,272
933,1039,1471,1410,262
872,1122,1480,1427,254
938,1083,1487,1414,268
833,1125,1470,1390,249
882,1129,1447,1388,253
872,1091,1500,1487,253
905,1143,1583,1438,250
945,1065,1523,1342,239
830,1111,1515,1449,252
869,1117,1522,1441,232
849,1116,1472,1453,258
929,1096,1454,1471,263
911,1071,1515,1361,258
853,1086,1493,1397,254
842,1104,1472,1370,226
880,1131,1449,1423,241
889,1148,1445,1385,223
906,1139,1487,1412,258
905,1059,1462,1449,260
851,1102,1501,1394,261
902,1117,1475,1453,241
893,1089,1481,1358,259
921,1079,1457,1390,211
879,1119,1447,1428,225
807,1161,1465,1342,254
850,1116,1454,1424,243
910,1087,1465,1446,239
895,1155,1479,1479,234
875,1117,1500,1471,250
896,1124,1499,1355,237
860,1073,1490,1364,233
859,1044,1418,1429,227
909,1089,1445,1407,235
902,1040,1441,1408,253
854,1101,1511,1381,266
895,1114,1460,1419,238
885,1023,1515,1395,244
889,1055,1423,1378,283
823,1067,1467,1389,253
876,1071,1475,1377,235
927,1056,1408,1408,244
898,1017,1413,1375,241
869,1070,1420,1466,245
883,1086,1448,1402,229
845,1118,1388,1380,252
901,1041,1396,1339,217
813,1121,1524,1373,244
931,1183,1468,1338,248
923,1120,1426,1406,244
913,1103,1405,1356,254
880,1093,1420,1463,257
889,1163,1425,1391,234
848,1126,1464,1443,227
917,1113,1474,1389,244
847,1081,1429,1328,225
823,1110,1524,1382,190
866,1052,1421,1392,259
897,1118,1484,1367,267
878,1112,1388,1420,245
892,1053,1404,1427,252
872,1030,1517,1450,255
905,1117,1380,1388,248
818,1001,1357,1425,245
908,1096,1441,1439,242
840,1059,1501,1398,272
836,1109,1478,1432,258
868,1091,1447,1428,236
880,1129,1490,1388,223
919,1013,1503,1434,238
804,1098,1378,1367,249
878,1182,1469,1395,241
863,1109,1412,1368,245
879,1149,1407,1349,272
879,1091,1446,1375,226
862,1140,1495,1456,252
874,1095,1481,1360,250
843,1108,1488,1412,264
925,1117,1484,1390,241
883,1106,1450,1436,227
908,1145,1428,1365,249
919,1034,1474,1371,249
925,1096,1499,1396,237
850,1084,1348,1326,241
841,1065,1451,1386,242
932,1098,1399,1367,210
864,1043,1391,1408,238
903,1066,1543,1390,255
879,1063,1418,1392,256
942,1104,1431,1435,250
877,1074,1476,1379,262
896,1059,1498,1370,243
870,1121,1396,1375,239
855,1047,1491,1393,244
894,1081,1454,1424,241
861,1034,1449,1396,240
873,1047,1460,1394,238
869,1096,1394,1377,244
878,1049,1448,1397,256
923,1061,1415,1379,254
849,1055,1479,1297,241
828,1041,1410,1372,264
856,1095,1365,1306,268
848,1093,1438,1363,248
839,992,1371,1328,254
878,1044,1414,1398,254
818,1121,1370,1433,248
929,1085,1464,1358,238
864,1044,1454,1383,249
850,1109,1539,1300,252
839,1062,1416,1382,232
918,1047,1475,1373,236
907,1004,1444,1366,207
811,1017,1474,1432,242
883,1074,1406,1406,205
834,1096,1431,1447,250
873,1031,1449,1418,243
869,1051,1398,1384,210
882,1061,1433,1354,227
842,1084,1435,1300,225
867,1058,1401,1374,253
874,1018,1421,1390,250
909,1030,1505,1392,232
887,1022,1423,1341,233
872,1082,1468,1343,233
838,1094,1392,1416,283
879,1061,1419,1292,236
868,1064,1429,1368,211
865,1057,1433,1418,251
881,1102,1489,1284,230
864,1086,1464,1367,236
860,1052,1459,1323,268
857,1006,1472,1327,266
862,1071,1386,1274,217
827,1056,1461,1352,219
863,1049,1471,1313,245
865,1079,1362,1433,237
869,1057,1402,1342,206
864,1084,1414,1438,241
841,1067,1420,1409,260
918,1105,1401,1447,237
832,1069,1443,1382,261
870,1089,1397,1345,235
863,1072,1387,1367,249
937,1023,1377,1261,269
876,1068,1382,1379,206
882,993,1414,1358,253
899,1058,1474,1388,240
854,1039,1421,1319,220
831,1136,1394,1382,231
813,1083,1362,1387,254
864,1058,1507,1418,246
834,1062,1468,1376,239
896,1030,1412,1394,234
856,1104,1485,1407,255
898,1078,1476,1361,238
841,1145,1423,1324,239
874,1107,1400,1356,235
842,1015,1431,1349,245
873,1064,1420,1343,253
865,1061,1465,1362,236
825,1106,1388,1359,233
852,1052,1355,1376,240
893,1046,1415,1382,226
895,1079,1447,1344,244
834,1118,1479,1303,215
893,1061,1393,1370,221
852,1035,1360,1344,241
854,992,1409,1390,216
888,1019,1463,1295,251
818,1068,1433,1317,264
862,977,1422,1344,247
867,1021,1394,1350,235
852,1082,1443,1375,240
883,997,1414,1307,254
824,1016,1365,1312,258
874,1098,1408,1374,245
851,1034,1453,1325,229
832,1071,1386,1330,240
889,1023,1417,1365,241
821,980,1396,1371,242
912,1051,1374,1353,246
851,984,1488,1315,230
866,1012,1388,1333,240
848,1033,1382,1237,222
869,1006,1382,1336,253
892,1036,1481,1365,228
834,1018,1412,1430,252
791,1075,1368,1304,210
839,1073,1442,1329,238
769,1066,1455,1336,230
824,1054,1361,1334,235
866,1092,1404,1353,216
847,1018,1384,1303,226
860,1095,1444,1394,223
839,1007,1429,1421,224
862,1019,1449,1310,234
876,1000,1348,1360,220
844,1040,1309,1353,236
861,1086,1380,1337,225
871,1014,1380,1398,250
872,1056,1399,1369,268
852,998,1439,1293,274
824,1001,1394,1339,249
856,1031,1374,1303,245
836,1030,1394,1327,223
